3500.000000	4.000000
3500.000000	2.000000
3500.000000	41.000000
3500.000000	47.000000
3500.000000	53.000000
3500.000000	80.000000
3500.000000	112.000000
3500.000000	134.000000
3500.000000	137.000000
3500.000000	151.000000
3500.000000	183.000000
3500.000000	189.000000
3500.000000	184.000000
3500.000000	203.000000
3500.000000	229.000000
3500.000000	255.000000
3500.000000	260.000000
3500.000000	282.000000
3500.000000	306.000000
3500.000000	306.000000
3500.000000	304.000000
3500.000000	317.000000
3500.000000	322.000000
3500.000000	331.000000
3500.000000	345.000000
3500.000000	364.000000
3500.000000	373.000000
3500.000000	370.000000
3500.000000	383.000000
3500.000000	384.000000
3500.000000	400.000000
3500.000000	407.000000
3500.000000	424.000000
3500.000000	417.000000
3500.000000	423.000000
3500.000000	416.000000
3500.000000	437.000000
3500.000000	440.000000
3500.000000	451.000000
3500.000000	460.000000
3500.000000	463.000000
3500.000000	459.000000
3500.000000	454.000000
3500.000000	478.000000
3500.000000	467.000000
3500.000000	476.000000
3500.000000	478.000000
3500.000000	492.000000
3500.000000	503.000000
3500.000000	496.000000
3500.000000	496.000000
3500.000000	502.000000
3500.000000	495.000000
3500.000000	518.000000
3500.000000	514.000000
3500.000000	518.000000
3500.000000	521.000000
3500.000000	524.000000
3500.000000	527.000000
3500.000000	531.000000
3500.000000	530.000000
3500.000000	519.000000
3500.000000	553.000000
3500.000000	555.000000
3500.000000	552.000000
3500.000000	536.000000
3500.000000	548.000000
3500.000000	546.000000
3500.000000	555.000000
3500.000000	556.000000
3500.000000	558.000000
3500.000000	565.000000
3500.000000	565.000000
3500.000000	567.000000
3500.000000	577.000000
3500.000000	578.000000
3500.000000	584.000000
3500.000000	580.000000
3500.000000	594.000000
3500.000000	576.000000
3500.000000	579.000000
3500.000000	591.000000
3500.000000	598.000000
3500.000000	582.000000
3500.000000	597.000000
3500.000000	613.000000
3500.000000	609.000000
3500.000000	589.000000
3500.000000	606.000000
3500.000000	609.000000
3500.000000	617.000000
3500.000000	612.000000
3500.000000	620.000000
3500.000000	642.000000
3500.000000	614.000000
3500.000000	618.000000
3500.000000	631.000000
3500.000000	639.000000
